CC FILENAME: P30.RAY 
CC Propane Jet in Coflowing Air Stream
CC Radial Profile Measured using Rayleigh
CC Axial Position, x/D=  30.000
CC Bulk Jet Velocity=53 m/s, Jet Reynolds No.=68168
CC Coflowing Air Velocity=9.5 m/s
CC x/D    y/D    RHOmean  Fmean   RHOrms      Frms         I     Skew      Kurt 
CC               (kg/m*3)        (kg/m*3)                     
30.000	5.0000	1.2200	0.0000	0.002190	0.004500	0.0000	0.0024	3.0300	
30.000	4.7200	1.2200	0.0000	0.002230	0.004580	0.0000	-0.022	3.0600	
30.000	4.4100	1.2200	0.0000	0.002440	0.005000	0.0020	1.0500	18.500	
30.000	4.1300	1.2200	0.0000	0.003720	0.007420	0.0070	10.600	227.00	
30.000	3.8300	1.2200	0.0000	0.006980	0.013800	0.0240	7.7200	79.000	
30.000	3.5100	1.2200	0.0060	0.011300	0.022200	0.0730	4.7400	29.200	
30.000	3.2200	1.2300	0.0140	0.017700	0.034700	0.1860	2.8300	11.400	
30.000	2.9200	1.2300	0.0290	0.023000	0.045100	0.3810	1.6100	5.0000	
30.000	2.6300	1.2500	0.0570	0.029200	0.056700	0.6350	0.8690	2.9500	
30.000	2.3500	1.2700	0.0890	0.033300	0.063600	0.8310	0.4670	2.4800	
30.000	2.0400	1.2800	0.10900	0.033600	0.063600	0.9140	0.1940	2.4300	
30.000	1.7500	1.2900	0.13000	0.033600	0.062800	0.9630	0.0259	2.5100	
30.000	1.4700	1.3000	0.15500	0.032600	0.060200	0.9890	-0.108	2.6700	
30.000	1.1800	1.3200	0.18500	0.032700	0.059200	0.9970	-0.263	2.8800	
30.000	0.90000	1.3400	0.21800	0.032900	0.058200	1.0000	-0.263	2.8900	
29.990	0.59000	1.3400	0.22400	0.032600	0.053900	1.0000	-0.259	3.0000	
30.000	0.30000	1.3400	0.23400	0.031300	0.052200	1.0000	-0.263	3.2300	
30.000	0.01000	1.3600	0.25400	0.029500	0.050800	1.0000	-0.257	3.3000	
30.000	-0.2600	1.3400	0.23400	0.030700	0.051200	1.0000	-0.259	3.3400	
30.000	-0.5200	1.3500	0.24000	0.031000	0.053900	1.0000	-0.280	3.1200	
30.000	-0.8100	1.3300	0.20900	0.030800	0.054900	1.0000	-0.309	3.0100	
30.000	-1.4100	1.3100	0.16900	0.033000	0.060300	0.9940	-0.148	2.7200	
30.000	-1.9900	1.2800	0.11100	0.032300	0.061100	0.9360	0.1660	2.4800	
30.000	-2.5800	1.2500	0.05500	0.027900	0.054300	0.6510	0.7770	2.9200	
